chrom,start,end,cluster_5mb,target_id,model_name,feature_id,selection_count,mean_abs_selector_score,mean_selector_score,mean_feature_rank,mean_train_presence,age_pearson_r,age_pearson_p,missing_fraction,dataset_mean_shift,tissue_mean_shift,confounding_label,interpretation_note
chr6,77975000,77979999,chr6:75000000-79999999,age_weeks,ridge,chr6:77975000-77979999,5,0.5272987670524966,0.5272987670524966,12.2,0.9973675836845086,0.534849,6.336689325107945e-91,0.002461,0.075869,0.080095,candidate_signal,target-associated methylation signal; mechanism not inferred
chr12,32470000,32474999,chr12:30000000-34999999,old_castration_vs_control,logistic,chr12:32470000-32474999,5,0.7916903099047803,0.7916903099047803,9.4,1.0,-0.123659,1.567569281138336e-05,0.004922,0.387308,0.46158,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr11,75875000,75879999,chr11:75000000-79999999,old_castration_vs_control,logistic,chr11:75875000-75879999,5,0.7607487494187093,-0.7607487494187093,22.6,0.9,-0.083774,0.0035158044922034178,0.005742,0.384351,0.47059,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,41965000,41969999,chr9:40000000-44999999,old_castration_vs_control,logistic,chr9:41965000-41969999,5,0.7486863876421074,-0.7486863876421074,33.4,0.9,0.025479,0.3804635930836236,0.026251,0.417966,0.298202,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr14,47275000,47279999,chr14:45000000-49999999,old_castration_vs_control,logistic,chr14:47275000-47279999,5,0.7406645213553991,0.740664521355399,69.4,1.0,0.182611,1.3337867142358448e-10,0.0,0.019553,0.016796,candidate_signal,target-associated methylation signal; mechanism not inferred
chr7,13030000,13034999,chr7:10000000-14999999,old_castration_vs_control,logistic,chr7:13030000-13034999,5,0.7278379399182695,-0.7278379399182695,62.4,1.0,-0.128743,6.799970215753177e-06,0.004102,0.17939,0.294768,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr16,34315000,34319999,chr16:30000000-34999999,old_castration_vs_control,logistic,chr16:34315000-34319999,5,0.7262020455447773,-0.7262020455447773,80.0,0.95,-0.06143,0.0321960331112685,0.002461,0.290024,0.387007,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,120055000,120059999,chr8:120000000-124999999,old_castration_vs_control,logistic,chr8:120055000-120059999,5,0.7216387204522193,0.7216387204522194,79.2,0.95,-0.123404,1.5936619562521205e-05,0.002461,0.237685,0.385008,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr13,61335000,61339999,chr13:60000000-64999999,old_castration_vs_control,logistic,chr13:61335000-61339999,5,0.7200057488330949,0.720005748833095,71.8,0.95,0.073452,0.011053762752227018,0.018868,0.213141,0.269721,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr4,41645000,41649999,chr4:40000000-44999999,old_castration_vs_control,logistic,chr4:41645000-41649999,5,0.7135914742214953,0.7135914742214954,103.6,1.0,-0.109931,0.00012247058556333836,0.002461,0.34746,0.342733,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,112375000,112379999,chr5:110000000-114999999,old_castration_vs_control,logistic,chr5:112375000-112379999,5,0.7127552890752826,0.7127552890752826,114.2,1.0,0.015025,0.6021863521662848,0.010664,0.144021,0.343351,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr2,30695000,30699999,chr2:30000000-34999999,old_castration_vs_control,logistic,chr2:30695000-30699999,5,0.7114762164754064,-0.7114762164754064,137.2,1.0,-0.104877,0.0002531928384755702,0.004922,0.314756,0.41859,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr16,77230000,77234999,chr16:75000000-79999999,old_castration_vs_control,logistic,chr16:77230000-77234999,5,0.7104632479025383,0.7104632479025383,76.6,1.0,-0.114277,6.497682391052862e-05,0.002461,0.246199,0.261445,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr4,138905000,138909999,chr4:135000000-139999999,old_castration_vs_control,logistic,chr4:138905000-138909999,5,0.7079439833506054,0.7079439833506053,104.0,1.0,-0.058657,0.043067646508636676,0.02379,0.180611,0.342058,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr10,81045000,81049999,chr10:80000000-84999999,old_castration_vs_control,logistic,chr10:81045000-81049999,5,0.7070811237509484,0.7070811237509484,126.2,1.0,-0.086901,0.0024117105999420553,0.001641,0.201184,0.296194,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr3,53430000,53434999,chr3:50000000-54999999,old_castration_vs_control,logistic,chr3:53430000-53434999,5,0.7067389674358673,0.7067389674358673,97.6,1.0,-0.067782,0.01876119250610159,0.013946,0.253257,0.262304,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr6,5825000,5829999,chr6:5000000-9999999,old_castration_vs_control,logistic,chr6:5825000-5829999,5,0.7063696845512732,0.7063696845512732,102.4,0.95,-0.0709,0.013477759005183226,0.004102,0.082692,0.327128,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr1,191830000,191834999,chr1:190000000-194999999,old_castration_vs_control,logistic,chr1:191830000-191834999,5,0.7057075010306746,0.7057075010306745,118.8,1.0,-0.182904,1.3349173777135526e-10,0.003281,0.398957,0.37624,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,55955000,55959999,chr17:55000000-59999999,old_castration_vs_control,logistic,chr17:55955000-55959999,5,0.7055647891299511,0.7055647891299512,146.8,1.0,0.175447,6.950734429195243e-10,0.0,0.191747,0.214798,candidate_signal,target-associated methylation signal; mechanism not inferred
chr16,59600000,59604999,chr16:55000000-59999999,old_castration_vs_control,logistic,chr16:59600000-59604999,5,0.7047851085627099,-0.7047851085627099,170.4,1.0,-0.186149,5.862149711316775e-11,0.00082,0.114226,0.131215,candidate_signal,target-associated methylation signal; mechanism not inferred
chr2,38690000,38694999,chr2:35000000-39999999,old_castration_vs_control,logistic,chr2:38690000-38694999,5,0.7046558436022289,0.704655843602229,84.8,1.0,-0.198515,2.84895848042118e-12,0.002461,0.370047,0.48395,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,47250000,47254999,chr8:45000000-49999999,old_castration_vs_control,logistic,chr8:47250000-47254999,5,0.7042760242525832,-0.7042760242525832,99.4,0.9,-0.208603,2.2072772713879428e-13,0.005742,0.6092,0.681174,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,79355000,79359999,chr8:75000000-79999999,old_castration_vs_control,logistic,chr8:79355000-79359999,5,0.6939078019721868,0.6939078019721869,118.2,1.0,-0.05689,0.04732274027989403,0.002461,0.19798,0.398454,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr8,70390000,70394999,chr8:70000000-74999999,old_castration_vs_control,logistic,chr8:70390000-70394999,5,0.6929625258552417,0.6929625258552419,119.2,1.0,-0.094444,0.0009713149768092032,0.001641,0.294792,0.357845,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,172420000,172424999,chr2:170000000-174999999,old_castration_vs_control,logistic,chr2:172420000-172424999,5,0.6926015238142381,0.692601523814238,225.2,1.0,0.025554,0.3742728064877437,0.006563,0.24198,0.319201,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr2,151445000,151449999,chr2:150000000-154999999,old_castration_vs_control,logistic,chr2:151445000-151449999,5,0.6923860899137126,-0.6923860899137126,158.0,1.0,-0.064959,0.024549937916761227,0.017227,0.108661,0.215947,candidate_signal,target-associated methylation signal; mechanism not inferred
chr13,60510000,60514999,chr13:60000000-64999999,old_castration_vs_control,logistic,chr13:60510000-60514999,5,0.6908829468018787,0.6908829468018787,136.6,1.0,0.20454,6.221178029228879e-13,0.004102,0.278691,0.331407,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,80085000,80089999,chr7:80000000-84999999,old_castration_vs_control,logistic,chr7:80085000-80089999,5,0.6905498629040364,-0.6905498629040363,172.0,1.0,-0.011704,0.6833607895917858,0.001641,0.202673,0.499262,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr10,61610000,61614999,chr10:60000000-64999999,old_castration_vs_control,logistic,chr10:61610000-61614999,5,0.6896968949051131,0.689696894905113,187.0,1.0,-0.014155,0.6222259076813318,0.004102,0.149679,0.300402,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr2,150840000,150844999,chr2:150000000-154999999,old_castration_vs_control,logistic,chr2:150840000-150844999,5,0.6882568181396912,-0.6882568181396912,193.2,1.0,-0.181056,1.9864133311362914e-10,0.001641,0.227571,0.443152,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr16,5085000,5089999,chr16:5000000-9999999,old_castration_vs_control,logistic,chr16:5085000-5089999,5,0.6853325424529642,0.6853325424529642,178.8,1.0,-0.094875,0.0009247206055437931,0.002461,0.27051,0.242188,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,83600000,83604999,chr7:80000000-84999999,old_castration_vs_control,logistic,chr7:83600000-83604999,5,0.6852143496979253,0.6852143496979253,195.8,0.95,-0.116776,4.598175639107667e-05,0.005742,0.317199,0.436258,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,27800000,27804999,chr2:25000000-29999999,old_castration_vs_control,logistic,chr2:27800000-27804999,5,0.6849451325230291,-0.6849451325230291,138.2,1.0,0.119389,2.9941841527790608e-05,0.002461,0.175934,0.369992,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr8,12215000,12219999,chr8:10000000-14999999,old_castration_vs_control,logistic,chr8:12215000-12219999,5,0.6832680667209439,0.683268066720944,250.4,1.0,-0.067666,0.018234140175473024,0.001641,0.13579,0.224713,candidate_signal,target-associated methylation signal; mechanism not inferred
chr5,53265000,53269999,chr5:50000000-54999999,old_castration_vs_control,logistic,chr5:53265000-53269999,5,0.6830262514198748,0.6830262514198748,242.6,1.0,0.072923,0.010870317473273066,0.0,0.080367,0.066198,candidate_signal,target-associated methylation signal; mechanism not inferred
chr6,82720000,82724999,chr6:80000000-84999999,old_castration_vs_control,logistic,chr6:82720000-82724999,5,0.6827089690115397,0.6827089690115397,176.2,0.9,0.13429,2.685517560141961e-06,0.004922,0.328431,0.697201,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,156045000,156049999,chr2:155000000-159999999,old_castration_vs_control,logistic,chr2:156045000-156049999,5,0.6802433122241658,0.6802433122241658,339.0,1.0,-0.027131,0.34450295551651333,0.002461,0.19344,0.299931,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr6,34215000,34219999,chr6:30000000-34999999,old_castration_vs_control,logistic,chr6:34215000-34219999,5,0.6796288762170335,0.6796288762170335,274.8,0.95,-0.137659,1.6639709665024184e-06,0.013946,0.321483,0.359724,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,6260000,6264999,chr3:5000000-9999999,old_castration_vs_control,logistic,chr3:6260000-6264999,5,0.6784992168497629,0.6784992168497629,268.8,1.0,-0.121218,2.2348358145832707e-05,0.001641,0.189199,0.285823,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr16,93825000,93829999,chr16:90000000-94999999,old_castration_vs_control,logistic,chr16:93825000-93829999,5,0.6762083252829287,0.6762083252829287,199.2,1.0,-0.030671,0.28619996350903426,0.006563,0.216214,0.586618,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr14,11225000,11229999,chr14:10000000-14999999,old_castration_vs_control,logistic,chr14:11225000-11229999,5,0.6742472299998018,-0.6742472299998017,272.6,1.0,-0.150275,1.4369673428319806e-07,0.004102,0.203345,0.334664,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr17,48750000,48754999,chr17:45000000-49999999,old_castration_vs_control,logistic,chr17:48750000-48754999,5,0.6732447810884599,0.6732447810884599,226.2,0.85,-0.055671,0.053655826780049196,0.013946,0.400887,0.464906,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,111675000,111679999,chr10:110000000-114999999,old_castration_vs_control,logistic,chr10:111675000-111679999,5,0.673156602760973,0.6731566027609729,184.0,1.0,-0.149661,1.8392727502548616e-07,0.013126,0.337238,0.417131,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,36940000,36944999,chr9:35000000-39999999,old_castration_vs_control,logistic,chr9:36940000-36944999,5,0.6728536418626608,-0.672853641862661,326.0,1.0,-0.026655,0.3528371969784431,0.001641,0.270844,0.33332,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,132120000,132124999,chr4:130000000-134999999,old_castration_vs_control,logistic,chr4:132120000-132124999,5,0.669579781490045,0.6695797814900449,217.2,1.0,-0.031532,0.2720941617487521,0.003281,0.258014,0.313253,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr14,66560000,66564999,chr14:65000000-69999999,old_castration_vs_control,logistic,chr14:66560000-66564999,5,0.669562998527573,0.6695629985275731,184.2,0.9,-0.035515,0.21701986158072592,0.007383,0.387467,0.296135,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr11,52840000,52844999,chr11:50000000-54999999,old_castration_vs_control,logistic,chr11:52840000-52844999,5,0.6693656178980528,0.6693656178980529,263.2,1.0,-0.099032,0.0005551943182892273,0.005742,0.278933,0.476174,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,99280000,99284999,chr13:95000000-99999999,old_castration_vs_control,logistic,chr13:99280000-99284999,5,0.6665847361464159,0.6665847361464159,234.6,1.0,-0.121106,2.274474119382896e-05,0.001641,0.300129,0.320849,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,5590000,5594999,chr18:5000000-9999999,old_castration_vs_control,logistic,chr18:5590000-5594999,5,0.6665303220118528,0.6665303220118528,256.2,1.0,0.178665,3.3389844196891597e-10,0.0,0.040619,0.089515,candidate_signal,target-associated methylation signal; mechanism not inferred
chr7,61625000,61629999,chr7:60000000-64999999,old_castration_vs_control,logistic,chr7:61625000-61629999,5,0.6661072070234718,0.6661072070234719,265.0,0.85,-0.114383,8.275095974045712e-05,0.032814,0.337784,0.402979,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,85290000,85294999,chr12:85000000-89999999,old_castration_vs_control,logistic,chr12:85290000-85294999,5,0.6653696768275488,0.6653696768275488,281.4,1.0,-0.024659,0.39006555855729336,0.001641,0.355785,0.553229,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,110770000,110774999,chr10:110000000-114999999,old_castration_vs_control,logistic,chr10:110770000-110774999,5,0.665235454933682,0.6652354549336821,272.2,0.85,-0.147549,3.728483670919051e-07,0.035275,0.305569,0.347041,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,108860000,108864999,chr3:105000000-109999999,old_castration_vs_control,logistic,chr3:108860000-108864999,5,0.6645412473025518,0.6645412473025518,328.6,1.0,-0.048996,0.08753903518998105,0.001641,0.211709,0.299759,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr5,150185000,150189999,chr5:150000000-154999999,old_castration_vs_control,logistic,chr5:150185000-150189999,5,0.6643088776869372,-0.6643088776869372,270.2,0.95,-0.140629,8.596133376273368e-07,0.003281,0.457023,0.457,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,91880000,91884999,chr12:90000000-94999999,old_castration_vs_control,logistic,chr12:91880000-91884999,5,0.6642937856930523,0.6642937856930523,229.4,1.0,-0.020733,0.4704658095351042,0.004102,0.234058,0.469313,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr16,61330000,61334999,chr16:60000000-64999999,old_castration_vs_control,logistic,chr16:61330000-61334999,5,0.664067354987772,0.664067354987772,322.8,1.0,-0.0705,0.014537282668171624,0.014766,0.354807,0.316089,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,136440000,136444999,chr1:135000000-139999999,old_castration_vs_control,logistic,chr1:136440000-136444999,5,0.6630103627319155,0.6630103627319155,225.0,1.0,-0.034884,0.22433808943486028,0.003281,0.247309,0.284399,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr1,186705000,186709999,chr1:185000000-189999999,old_castration_vs_control,logistic,chr1:186705000-186709999,5,0.6612679801919876,-0.6612679801919876,256.6,1.0,0.271803,4.349534265457684e-22,0.0,0.022274,0.02979,candidate_signal,target-associated methylation signal; mechanism not inferred
chr1,102150000,102154999,chr1:100000000-104999999,old_castration_vs_control,logistic,chr1:102150000-102154999,5,0.661249364014789,0.661249364014789,241.6,1.0,-0.08085,0.00490965228245354,0.008203,0.199604,0.234459,candidate_signal,target-associated methylation signal; mechanism not inferred
chr10,62265000,62269999,chr10:60000000-64999999,old_castration_vs_control,logistic,chr10:62265000-62269999,5,0.6611478750046174,0.6611478750046175,282.2,1.0,0.080828,0.0049753479311713256,0.010664,0.162805,0.388529,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr6,135725000,135729999,chr6:135000000-139999999,old_castration_vs_control,logistic,chr6:135725000-135729999,5,0.660702516963769,-0.660702516963769,282.8,0.95,-0.088671,0.0020023501709937838,0.005742,0.256358,0.353801,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,35890000,35894999,chr7:35000000-39999999,old_castration_vs_control,logistic,chr7:35890000-35894999,5,0.660346111926662,0.660346111926662,249.0,0.85,-0.065442,0.023972163959076535,0.02379,0.450885,0.357327,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr11,113585000,113589999,chr11:110000000-114999999,old_castration_vs_control,logistic,chr11:113585000-113589999,5,0.6602446596921899,0.6602446596921898,269.0,1.0,-0.114038,6.873587102711274e-05,0.004922,0.270771,0.842297,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,56895000,56899999,chr19:55000000-59999999,old_castration_vs_control,logistic,chr19:56895000-56899999,5,0.659268006702088,-0.659268006702088,293.0,1.0,-0.011168,0.6975817941365624,0.004922,0.252223,0.575621,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,85935000,85939999,chr15:85000000-89999999,old_castration_vs_control,logistic,chr15:85935000-85939999,5,0.6585957353804028,0.6585957353804028,253.2,1.0,-0.008774,0.7597616098395252,0.001641,0.157634,0.218103,candidate_signal,target-associated methylation signal; mechanism not inferred
chr9,64125000,64129999,chr9:60000000-64999999,old_castration_vs_control,logistic,chr9:64125000-64129999,5,0.6585600738732867,0.6585600738732867,228.0,0.95,-0.090183,0.001651460067095512,0.003281,0.309916,0.524229,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,123570000,123574999,chr5:120000000-124999999,old_castration_vs_control,logistic,chr5:123570000-123574999,5,0.6576360915642324,-0.6576360915642324,332.6,1.0,0.095781,0.0008169103149430803,0.00082,0.07629,0.082747,candidate_signal,target-associated methylation signal; mechanism not inferred
chr7,122100000,122104999,chr7:120000000-124999999,old_castration_vs_control,logistic,chr7:122100000-122104999,5,0.6562700932903859,-0.6562700932903858,273.0,1.0,-0.116719,4.44089910052936e-05,0.00082,0.132062,0.145505,candidate_signal,target-associated methylation signal; mechanism not inferred
chr17,47875000,47879999,chr17:45000000-49999999,old_castration_vs_control,logistic,chr17:47875000-47879999,5,0.6557374674141965,-0.6557374674141965,330.0,1.0,0.040819,0.1543633836362944,0.0,0.339097,0.566406,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,7275000,7279999,chr12:5000000-9999999,old_castration_vs_control,logistic,chr12:7275000-7279999,5,0.6555346081032454,0.6555346081032454,342.4,0.85,-0.088635,0.002108338745192041,0.014766,0.46441,0.428372,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,63985000,63989999,chr1:60000000-64999999,old_castration_vs_control,logistic,chr1:63985000-63989999,5,0.6545890798381733,0.6545890798381733,430.6,0.95,-0.156335,4.3707736499423356e-08,0.004102,0.277607,0.399664,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,149855000,149859999,chr4:145000000-149999999,old_castration_vs_control,logistic,chr4:149855000-149859999,5,0.6543238274147452,-0.6543238274147452,348.2,0.95,-0.18761,4.438802181194952e-11,0.004102,0.516914,0.800493,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,12710000,12714999,chr18:10000000-14999999,old_castration_vs_control,logistic,chr18:12710000-12714999,5,0.6541617269117891,0.6541617269117891,416.2,1.0,-0.003962,0.890260355101447,0.003281,0.464649,0.459144,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,15060000,15064999,chr5:15000000-19999999,old_castration_vs_control,logistic,chr5:15060000-15064999,5,0.6538747554650819,0.653874755465082,364.0,1.0,-0.023249,0.41756382411479886,0.00082,0.159431,0.214887,candidate_signal,target-associated methylation signal; mechanism not inferred
chr17,80135000,80139999,chr17:80000000-84999999,old_castration_vs_control,logistic,chr17:80135000-80139999,5,0.6531786875282191,-0.6531786875282191,369.6,1.0,-0.110401,0.00011598503456481696,0.004102,0.371625,0.330919,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,158195000,158199999,chr2:155000000-159999999,old_castration_vs_control,logistic,chr2:158195000-158199999,5,0.653105134211518,0.653105134211518,437.8,0.9,-0.149461,1.6997961717552503e-07,0.004922,0.251744,0.325239,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr6,36990000,36994999,chr6:35000000-39999999,old_castration_vs_control,logistic,chr6:36990000-36994999,5,0.6526210165753452,0.6526210165753452,256.8,1.0,-0.10232,0.00034799236441538257,0.00082,0.103417,0.207808,candidate_signal,target-associated methylation signal; mechanism not inferred
chr11,6650000,6654999,chr11:5000000-9999999,old_castration_vs_control,logistic,chr11:6650000-6654999,5,0.6521269877264135,0.6521269877264135,337.0,1.0,-0.025892,0.3668102485610294,0.001641,0.197979,0.613524,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr11,115110000,115114999,chr11:115000000-119999999,old_castration_vs_control,logistic,chr11:115110000-115114999,5,0.651804112036716,0.651804112036716,357.0,0.9,-0.090499,0.0016186460818793664,0.006563,0.326906,0.425093,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,13265000,13269999,chr8:10000000-14999999,old_castration_vs_control,logistic,chr8:13265000-13269999,5,0.6516301168110822,-0.6516301168110822,387.4,1.0,-0.132652,3.937834402248585e-06,0.013946,0.197863,0.236768,candidate_signal,target-associated methylation signal; mechanism not inferred
chr1,88705000,88709999,chr1:85000000-89999999,old_castration_vs_control,logistic,chr1:88705000-88709999,5,0.6507643316731827,0.6507643316731827,529.2,0.95,0.176142,7.210121041881043e-10,0.009844,0.083462,0.06189,candidate_signal,target-associated methylation signal; mechanism not inferred
chr7,64725000,64729999,chr7:60000000-64999999,old_castration_vs_control,logistic,chr7:64725000-64729999,5,0.6507181358108911,0.6507181358108911,336.0,0.95,-0.080417,0.0050355814192265405,0.003281,0.333291,0.298757,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr14,33105000,33109999,chr14:30000000-34999999,old_castration_vs_control,logistic,chr14:33105000-33109999,5,0.649907553646616,0.649907553646616,440.8,0.85,-0.030904,0.28255565566894136,0.006563,0.180151,0.496908,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr17,28020000,28024999,chr17:25000000-29999999,old_castration_vs_control,logistic,chr17:28020000-28024999,5,0.6497999878083114,0.6497999878083115,290.0,1.0,-0.08901,0.001957574230266055,0.009024,0.317055,0.745517,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,140150000,140154999,chr7:140000000-144999999,old_castration_vs_control,logistic,chr7:140150000-140154999,5,0.648722364176702,-0.648722364176702,327.0,1.0,-0.04039,0.15908858810365556,0.001641,0.197584,0.295324,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr7,12235000,12239999,chr7:10000000-14999999,old_castration_vs_control,logistic,chr7:12235000-12239999,5,0.6485513026186622,-0.6485513026186622,391.2,0.95,-0.144724,4.150187165690907e-07,0.004922,0.237639,0.354085,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr10,59435000,59439999,chr10:55000000-59999999,old_castration_vs_control,logistic,chr10:59435000-59439999,5,0.6476491060557026,-0.6476491060557026,501.6,1.0,0.144672,4.330558939840496e-07,0.007383,0.224682,0.216911,candidate_signal,target-associated methylation signal; mechanism not inferred
chr15,89410000,89414999,chr15:85000000-89999999,old_castration_vs_control,logistic,chr15:89410000-89414999,5,0.6473320358732835,0.6473320358732835,541.4,1.0,-0.119456,2.963522929033278e-05,0.002461,0.254157,0.376149,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,84855000,84859999,chr12:80000000-84999999,old_castration_vs_control,logistic,chr12:84855000-84859999,5,0.6468203520445732,0.6468203520445732,383.2,1.0,-0.008738,0.7608236188634724,0.002461,0.279555,0.229021,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr6,101195000,101199999,chr6:100000000-104999999,old_castration_vs_control,logistic,chr6:101195000-101199999,5,0.6462167533229277,-0.6462167533229277,415.0,1.0,0.100015,0.0004910206998055944,0.006563,0.121853,0.424383,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr15,100525000,100529999,chr15:100000000-104999999,old_castration_vs_control,logistic,chr15:100525000-100529999,5,0.6456348223732608,0.6456348223732608,332.4,1.0,-0.010771,0.7076106580856034,0.003281,0.266967,0.392329,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,12700000,12704999,chr8:10000000-14999999,old_castration_vs_control,logistic,chr8:12700000-12704999,5,0.6455399206309489,-0.6455399206309488,318.2,1.0,-0.154746,5.7776284057890194e-08,0.001641,0.216488,0.341495,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr13,4525000,4529999,chr13:0-4999999,old_castration_vs_control,logistic,chr13:4525000-4529999,5,0.6453495416451454,0.6453495416451454,385.0,1.0,-0.126604,9.505866156842526e-06,0.002461,0.233139,0.318449,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr4,95255000,95259999,chr4:95000000-99999999,old_castration_vs_control,logistic,chr4:95255000-95259999,5,0.6449627921395916,0.6449627921395916,362.8,1.0,-0.0818,0.004442870254335033,0.009024,0.315702,0.287267,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,80125000,80129999,chr10:80000000-84999999,old_castration_vs_control,logistic,chr10:80125000-80129999,5,0.6441170063538372,0.6441170063538372,334.4,1.0,-0.089057,0.0018803436529839076,0.002461,0.311349,0.290777,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr16,20945000,20949999,chr16:20000000-24999999,old_castration_vs_control,logistic,chr16:20945000-20949999,5,0.6438534306609937,0.6438534306609937,421.8,1.0,-0.109259,0.0001356667158715713,0.003281,0.267012,0.341352,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,27350000,27354999,chr17:25000000-29999999,old_castration_vs_control,logistic,chr17:27350000-27354999,5,0.6438035910305346,0.6438035910305346,427.0,0.9,-0.054407,0.05870294811844983,0.009024,0.309678,0.408985,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,89085000,89089999,chr5:85000000-89999999,old_castration_vs_control,logistic,chr5:89085000-89089999,5,0.6433444553866648,-0.6433444553866648,384.0,1.0,0.03074,0.2841230016636168,0.002461,0.354533,0.818523,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,119360000,119364999,chr9:115000000-119999999,old_castration_vs_control,logistic,chr9:119360000-119364999,5,0.6431495320668811,0.6431495320668811,479.2,1.0,-0.054279,0.05856467377198765,0.003281,0.158912,0.472076,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr9,122860000,122864999,chr9:120000000-124999999,sex_binary,logistic,chr9:122860000-122864999,3,0.4252528411139944,-0.4252528411139944,10.666666666666666,0.993344094587229,-0.148694,1.9677878247724758e-07,0.004922,0.404514,0.44418,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,45790000,45794999,chr7:45000000-49999999,sex_binary,logistic,chr7:45790000-45794999,3,0.4100884428858847,-0.4100884428858847,213.33333333333334,0.9977813648624098,-0.062117,0.030246144517480124,0.001641,0.1597,0.273285,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr9,63760000,63764999,chr9:60000000-64999999,sex_binary,logistic,chr9:63760000-63764999,3,0.40108174714557693,-0.40108174714557693,90.66666666666667,0.9958311961359332,-0.11387,6.949511458937981e-05,0.003281,0.291772,0.873013,dataset_confounded,target-associated methylation signal; mechanism not inferred
