dataset,run_accession,gsm,sample_accession,experiment_accession,experiment_title,library_strategy,library_source,library_selection,library_layout,local_fastq_count,local_fastq_complete,expected_fastq,latest_log_status,latest_log_failure_count,latest_log_error_class,recommended_repair_action,run_total_bases,run_total_spots
GSE121141,SRR8032995,GSM3426801,SRS3924392,SRX4865572,GSM3426801: L1203; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,10367598000,34558660
GSE121141,SRR8032996,GSM3426802,SRS3924393,SRX4865573,GSM3426802: L1204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5483993700,18279979
GSE121141,SRR8032997,GSM3426802,SRS3924393,SRX4865573,GSM3426802: L1204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5074880700,16916269
GSE121141,SRR8032998,GSM3426803,SRS3924394,SRX4865574,GSM3426803: L1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,7023717300,23412391
GSE121141,SRR8032999,GSM3426804,SRS3924503,SRX4865575,GSM3426804: L1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,36958790700,123195969
GSE121141,SRR8033000,GSM3426805,SRS3924395,SRX4865576,GSM3426805: L1209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5089356900,16964523
GSE121141,SRR8033001,GSM3426805,SRS3924395,SRX4865576,GSM3426805: L1209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5169016200,17230054
GSE121141,SRR8033002,GSM3426806,SRS3924396,SRX4865577,GSM3426806: L2003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,7145248800,23817496
GSE121141,SRR8033003,GSM3426806,SRS3924396,SRX4865577,GSM3426806: L2003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,7176661800,23922206
GSE121141,SRR8033004,GSM3426807,SRS3924397,SRX4865578,GSM3426807: L2004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,6528424800,21761416
GSE121141,SRR8033005,GSM3426807,SRS3924397,SRX4865578,GSM3426807: L2004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,6338424300,21128081
GSE121141,SRR8033006,GSM3426808,SRS3924502,SRX4865579,GSM3426808: L2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,14135349900,47117833
GSE121141,SRR8033007,GSM3426808,SRS3924502,SRX4865579,GSM3426808: L2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,14738487600,49128292
GSE121141,SRR8033008,GSM3426809,SRS3924398,SRX4865580,GSM3426809: L2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,12435882900,41452943
GSE121141,SRR8033009,GSM3426810,SRS3924399,SRX4865581,GSM3426810: L2010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,9293147100,30977157
GSE121141,SRR8033010,GSM3426811,SRS3924504,SRX4865582,GSM3426811: L3003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,29114781900,97049273
GSE121141,SRR8033011,GSM3426812,SRS3924400,SRX4865583,GSM3426812: L3008; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,8062483800,26874946
GSE121141,SRR8033012,GSM3426812,SRS3924400,SRX4865583,GSM3426812: L3008; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,8296246800,27654156
GSE121141,SRR8033013,GSM3426813,SRS3924401,SRX4865584,GSM3426813: L3009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,6972008100,23240027
GSE121141,SRR8033014,GSM3426813,SRS3924401,SRX4865584,GSM3426813: L3009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,6942838200,23142794
GSE121141,SRR8033015,GSM3426814,SRS3924506,SRX4865585,GSM3426814: L3010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,10637563200,35458544
GSE121141,SRR8033016,GSM3426815,SRS3924505,SRX4865586,GSM3426815: Lu0603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,10911832800,36372776
GSE121141,SRR8033017,GSM3426816,SRS3924402,SRX4865587,GSM3426816: Lu0607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,6230904300,20769681
GSE121141,SRR8033018,GSM3426817,SRS3924507,SRX4865588,GSM3426817: Lu0608; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,6824394600,22747982
GSE121141,SRR8033019,GSM3426818,SRS3924403,SRX4865589,GSM3426818: Lu0609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5643079200,18810264
GSE121141,SRR8033020,GSM3426818,SRS3924403,SRX4865589,GSM3426818: Lu0609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,6013264200,20044214
GSE121141,SRR8033021,GSM3426819,SRS3924404,SRX4865590,GSM3426819: Lu0610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,8865511800,29551706
GSE121141,SRR8033022,GSM3426820,SRS3924406,SRX4865591,GSM3426820: Lu1203; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,8945464500,29818215
GSE121141,SRR8033023,GSM3426821,SRS3924508,SRX4865592,GSM3426821: Lu1204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,12517758600,41725862
GSE121141,SRR8033024,GSM3426822,SRS3924405,SRX4865593,GSM3426822: Lu1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4905054000,16350180
GSE121141,SRR8033025,GSM3426822,SRS3924405,SRX4865593,GSM3426822: Lu1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4797772800,15992576
GSE121141,SRR8033026,GSM3426823,SRS3924407,SRX4865594,GSM3426823: Lu1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3350194800,11167316
GSE121141,SRR8033027,GSM3426823,SRS3924407,SRX4865594,GSM3426823: Lu1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3502290300,11674301
GSE121141,SRR8033028,GSM3426824,SRS3924510,SRX4865595,GSM3426824: Lu1209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,13761249000,45870830
GSE121141,SRR8033029,GSM3426825,SRS3924409,SRX4865596,GSM3426825: Lu2003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,6514037400,21713458
GSE121141,SRR8033030,GSM3426826,SRS3924509,SRX4865597,GSM3426826: Lu2004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,10840233000,36134110
GSE121141,SRR8033031,GSM3426827,SRS3924511,SRX4865598,GSM3426827: Lu2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,15501365700,51671219
GSE121141,SRR8033032,GSM3426828,SRS3924408,SRX4865599,GSM3426828: Lu2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3846249000,12820830
GSE121141,SRR8033033,GSM3426828,SRS3924408,SRX4865599,GSM3426828: Lu2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3759752100,12532507
GSE121141,SRR8033034,GSM3426829,SRS3924410,SRX4865600,GSM3426829: Lu2010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5648936100,18829787
GSE121141,SRR8033035,GSM3426829,SRS3924410,SRX4865600,GSM3426829: Lu2010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,6014414700,20048049
GSE121141,SRR8033036,GSM3426830,SRS3924512,SRX4865601,GSM3426830: Lu3003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,25696710600,85655702
GSE121141,SRR8033037,GSM3426831,SRS3924513,SRX4865602,GSM3426831: Lu3004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,9428065500,31426885
GSE121141,SRR8033038,GSM3426832,SRS3924411,SRX4865603,GSM3426832: Lu3008; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5683082400,18943608
GSE121141,SRR8033039,GSM3426832,SRS3924411,SRX4865603,GSM3426832: Lu3008; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5235076500,17450255
GSE121141,SRR8033040,GSM3426833,SRS3924514,SRX4865604,GSM3426833: Lu3009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,11121081900,37070273
GSE121141,SRR8033041,GSM3426834,SRS3924412,SRX4865605,GSM3426834: Lu3010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4740714300,15802381
GSE121141,SRR8033042,GSM3426834,SRS3924412,SRX4865605,GSM3426834: Lu3010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4664732100,15549107
GSE45361,SRR788615,GSM1103095,SRS403272,SRX253005,GSM1103095: Liver LCMRRBS Fresh Frozen 10mm2; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1492763700,29855274
GSE60012,SRR1534608,GSM1463760,SRS672577,SRX668089,GSM1463760: RRBS_138_Mouse_Liver_M_20w_young_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1813992926,8980163
GSE60012,SRR1534609,GSM1463761,SRS672579,SRX668090,GSM1463761: RRBS_139_Mouse_Liver_M_20w_young_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3213834342,15910071
GSE60012,SRR1534610,GSM1463762,SRS672580,SRX668091,GSM1463762: RRBS_140_Mouse_Liver_M_20w_young_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2383678982,11800391
GSE60012,SRR1534611,GSM1463763,SRS672582,SRX668092,GSM1463763: RRBS_146_Mouse_Liver_M_20w_young_control_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2435059702,12054751
GSE60012,SRR1534613,GSM1463765,SRS672584,SRX668094,GSM1463765: RRBS_148_Mouse_Liver_M_20w_young_control_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1995215206,9877303
GSE60012,SRR1534614,GSM1463766,SRS672583,SRX668095,GSM1463766: RRBS_149_Mouse_Liver_M_20w_young_control_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2722115236,13475818
GSE60012,SRR1534615,GSM1463767,SRS672585,SRX668096,GSM1463767: RRBS_65_Mouse_Muscle_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2785192564,13788082
GSE60012,SRR1534616,GSM1463768,SRS672586,SRX668097,GSM1463768: RRBS_66_Mouse_Muscle_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3016880302,14935051
GSE60012,SRR1534617,GSM1463769,SRS672588,SRX668098,GSM1463769: RRBS_68_Mouse_Muscle_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2085957646,10326523
GSE60012,SRR1534618,GSM1463770,SRS672587,SRX668099,GSM1463770: RRBS_71_Mouse_Muscle_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2371795726,11741563
GSE60012,SRR1534621,GSM1463773,SRS672591,SRX668102,GSM1463773: RRBS_81_Mouse_Muscle_F_3w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2408192086,11921743
GSE60012,SRR1534626,GSM1463778,SRS672597,SRX668107,GSM1463778: RRBS_61_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2243605112,11106956
GSE60012,SRR1534627,GSM1463779,SRS672596,SRX668108,GSM1463779: RRBS_62_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3405709294,16859947
GSE60012,SRR1534628,GSM1463780,SRS672598,SRX668109,GSM1463780: RRBS_63_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3277126396,16223398
GSE60012,SRR1534629,GSM1463781,SRS672599,SRX668110,GSM1463781: RRBS_64_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1905455294,9432947
GSE60012,SRR1534630,GSM1463782,SRS672600,SRX668111,GSM1463782: RRBS_67_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2685001574,13292087
GSE60012,SRR1534631,GSM1463783,SRS672601,SRX668112,GSM1463783: RRBS_69_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2374115898,11753049
GSE60012,SRR1534632,GSM1463784,SRS672602,SRX668113,GSM1463784: RRBS_70_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2941047684,14559642
GSE60012,SRR1534633,GSM1463785,SRS672603,SRX668114,GSM1463785: RRBS_73_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1764181544,8733572
GSE60012,SRR1534634,GSM1463786,SRS672604,SRX668115,GSM1463786: RRBS_74_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2487286802,12313301
GSE60012,SRR1534635,GSM1463787,SRS672605,SRX668116,GSM1463787: RRBS_76_Mouse_Muscle_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1679353462,8313631
GSE60012,SRR1534636,GSM1463788,SRS672607,SRX668117,GSM1463788: RRBS_77_Mouse_Muscle_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2697119554,13352077
GSE60012,SRR1534637,GSM1463789,SRS672606,SRX668118,GSM1463789: RRBS_78_Mouse_Muscle_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3830791024,18964312
GSE60012,SRR1534638,GSM1463790,SRS672609,SRX668119,GSM1463790: RRBS_79_Mouse_Muscle_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1905722338,9434269
GSE60012,SRR1534639,GSM1463791,SRS672608,SRX668120,GSM1463791: RRBS_80_Mouse_Muscle_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3262798738,16152469
GSE60012,SRR1534640,GSM1463792,SRS672610,SRX668121,GSM1463792: RRBS_141_Mouse_Muscle_M_20w_young_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1680340030,8318515
