age_weeks,characteristics,dataset,intervention_guess,raw_age_token,raw_age_unit,sample_id,source_name,tissue_guess,title
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767992,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGBS_25ng_04
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767993,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGBS_25ng_05
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767994,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGEM-seq_25ng_03
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767995,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGEM-seq_25ng_04
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767996,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGEM-seq_25ng_05
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767997,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGEM-seq_2ng_01
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767998,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGEM-seq_2ng_02
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767999,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGEM-seq_2ng_03
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768000,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGEM-seq_2ng_04
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768001,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGEM-seq_2ng_05
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768002,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_RRBS_25ng_03
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768003,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_RRBS_25ng_04
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768004,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_RRBS_25ng_05
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768005,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_RREM-seq_25ng_03
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768006,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_RREM-seq_25ng_04
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768007,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_RREM-seq_25ng_05
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768008,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_RREM-seq_2ng_03
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768009,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_RREM-seq_2ng_04
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768010,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_RREM-seq_2ng_05
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768011,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGBS_25ng_01
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768012,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGBS_25ng_02
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768013,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGBS_25ng_03
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768014,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGBS_25ng_04
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768015,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGBS_25ng_05
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768016,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGEM-seq_25ng_03
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768017,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGEM-seq_25ng_04
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768018,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGEM-seq_25ng_05
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768019,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGEM-seq_2ng_01
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768020,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGEM-seq_2ng_02
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768021,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGEM-seq_2ng_03
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768022,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGEM-seq_2ng_04
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768023,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_WGEM-seq_2ng_05
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768024,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_RRBS_25ng_03
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768025,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_RRBS_25ng_04
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768026,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_RRBS_25ng_05
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768027,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_RREM-seq_25ng_03
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768028,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_RREM-seq_25ng_04
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768029,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_RREM-seq_25ng_05
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768030,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_RREM-seq_2ng_03
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768031,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_RREM-seq_2ng_04
20.0,cell type: Treg cells (CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8768032,Splenic Tconv cells from 18-20 week-old healthy mice,,SplenocyteTreg_RREM-seq_2ng_05
,cell type: Hepatocytes | genotype: WT | age: Young | strain: C57BL/6J | dob: 10/5/2020 | cull date: 3/16/2021 | Sex: Male,GSE313655,,,,GSM9371862,Hepatocytes,,Young Sample 1
,cell type: Hepatocytes | genotype: WT | age: Old | strain: C57BL/6J | dob: 2/1/2019 | cull date: 3/16/2021 | Sex: Male,GSE313655,,,,GSM9371863,Hepatocytes,,Old Sample 1
,cell type: Hepatocytes | genotype: WT | age: Old | strain: C57BL/6J | dob: 2/1/2019 | cull date: 3/16/2021 | Sex: Male,GSE313655,,,,GSM9371864,Hepatocytes,,Old Sample 2
,cell type: Hepatocytes | genotype: WT | age: Young | strain: C57BL/6J | dob: 10/5/2020 | cull date: 3/16/2021 | Sex: Male,GSE313655,,,,GSM9371865,Hepatocytes,,Young Sample 2
,cell type: Hepatocytes | genotype: WT | age: Young | strain: C57BL/6J | dob: 10/5/2020 | cull date: 3/16/2021 | Sex: Male,GSE313655,,,,GSM9371866,Hepatocytes,,Young Sample 3
,cell type: Hepatocytes | genotype: WT | age: Old | strain: C57BL/6J | dob: 2/1/2019 | cull date: 3/16/2021 | Sex: Male,GSE313655,,,,GSM9371867,Hepatocytes,,Old Sample 3
,cell type: Hepatocytes | genotype: WT | age: Young | strain: C57BL/6J | dob: 10/5/2020 | cull date: 3/16/2021 | Sex: Male,GSE313655,,,,GSM9371868,Hepatocytes,,Young Sample 4
,cell type: Hepatocytes | genotype: WT | age: Old | strain: C57BL/6J | dob: 2/1/2019 | cull date: 3/16/2021 | Sex: Male,GSE313655,,,,GSM9371869,Hepatocytes,,Old Sample 4
,cell type: Hepatocytes | genotype: WT | age: Young | strain: C57BL/6J | dob: 5/6/2020 | cull date: 10/14/2020 | Sex: Male,GSE313655,,,,GSM9371870,Hepatocytes,,Young Sample 5
,cell type: Hepatocytes | genotype: WT | age: Old | strain: C57BL/6J | dob: 9/18/2018 | cull date: 10/14/2020 | Sex: Male,GSE313655,,,,GSM9371871,Hepatocytes,,Old Sample 5
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590383,Lower Small Intestine Epithelium,intestine,4 month LSI_GFP-_A
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590384,Lower Small Intestine Epithelium,intestine,4 month LSI_GFP-_B
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590385,Lower Small Intestine Epithelium,intestine,4 month LSI_GFP+_A
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590386,Lower Small Intestine Epithelium,intestine,4 month LSI_GFP+_B
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590387,Upper Small Intestine Epithelium,intestine,4 month USI_GFP-_A
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590388,Upper Small Intestine Epithelium,intestine,4 month USI_GFP-_B
,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,,,GSM6590389,Upper Small Intestine Epithelium,intestine,4 monthUSI_GFP+_A
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590390,Upper Small Intestine Epithelium,intestine,4 month USI_GFP+_B
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590391,Colon Epithelium,intestine,4 month COL_GFP-_A
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590392,Colon Epithelium,intestine,4 month COL_GFP-_B
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590393,Colon Epithelium,intestine,4 month COL_GFP+_A
17.383,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590394,Colon Epithelium,intestine,4 month COL_GFP+_B
52.149,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590395,Lower Small Intestine Epithelium,intestine,12 month LSI_GFP-_A
52.149,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590396,Lower Small Intestine Epithelium,intestine,12 month LSI_GFP-_B
52.149,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590397,Upper Small Intestine Epithelium,intestine,12 month USI_GFP-_A
52.149,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590398,Upper Small Intestine Epithelium,intestine,12 month USI_GFP-_B
52.149,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590399,Colon Epithelium,intestine,12 month COL_GFP-_A
52.149,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590400,Colon Epithelium,intestine,12 month COL_GFP-_B
52.149,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590401,Colon Epithelium,intestine,12 month COL_GFP+_A
52.149,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590402,Colon Epithelium,intestine,12 month COL_GFP+_B
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590403,Lower Small Intestine Epithelium,intestine,18 month LSI_GFP-_A
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590404,Lower Small Intestine Epithelium,intestine,18 month LSI_GFP-_B
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590405,Lower Small Intestine Epithelium,intestine,18 month LSI_GFP+_A
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590406,Lower Small Intestine Epithelium,intestine,18 month LSI_GFP+_B
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590407,Upper Small Intestine Epithelium,intestine,18 month USI_GFP-_A
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590408,Upper Small Intestine Epithelium,intestine,18 month USI_GFP-_B
,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,,,GSM6590409,Upper Small Intestine Epithelium,intestine,18 monthUSI_GFP+_A
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590410,Upper Small Intestine Epithelium,intestine,18 month USI_GFP+_B
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590411,Colon Epithelium,intestine,18 month COL_GFP-_A
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590412,Colon Epithelium,intestine,18 month COL_GFP-_B
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590413,Colon Epithelium,intestine,18 month COL_GFP+_A
78.223,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,18 month,month,GSM6590414,Colon Epithelium,intestine,18 month COL_GFP+_B
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590415,Lower Small Intestine Epithelium,intestine,24 month LSI_GFP-_A
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590416,Lower Small Intestine Epithelium,intestine,24 month LSI_GFP-_B
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590417,Lower Small Intestine Epithelium,intestine,24 month LSI_GFP+_A
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590418,Lower Small Intestine Epithelium,intestine,24 month LSI_GFP+_B
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590419,Upper Small Intestine Epithelium,intestine,24 month USI_GFP-_A
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590420,Upper Small Intestine Epithelium,intestine,24 month USI_GFP-_B
,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,,,GSM6590421,Upper Small Intestine Epithelium,intestine,24 monthUSI_GFP+_A
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590422,Upper Small Intestine Epithelium,intestine,24 month USI_GFP+_B
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590423,Colon Epithelium,intestine,24 month COL_GFP-_A
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590424,Colon Epithelium,intestine,24 month COL_GFP-_B
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590425,Colon Epithelium,intestine,24 month COL_GFP+_A
104.297,cell type: Intestine epithelial cells | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590426,Colon Epithelium,intestine,24 month COL_GFP+_B
17.383,cell type: Whole Blood | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590427,Whole Blood,blood,4 month whole blood_A
17.383,cell type: Whole Blood | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590428,Whole Blood,blood,4 month whole blood_B
17.383,cell type: Whole Blood | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590429,Whole Blood,blood,4 month whole blood_C
52.149,cell type: Whole Blood | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590430,Whole Blood,blood,12 month whole blood_A
52.149,cell type: Whole Blood | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590431,Whole Blood,blood,12 month whole blood_B
52.149,cell type: Whole Blood | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590432,Whole Blood,blood,12 month whole blood_C
104.297,cell type: Whole Blood | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590433,Whole Blood,blood,24 month whole blood_A
104.297,cell type: Whole Blood | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590434,Whole Blood,blood,24 month whole blood_B
104.297,cell type: Whole Blood | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590435,Whole Blood,blood,24 month whole blood_C
104.297,cell type: Whole Blood | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590436,Whole Blood,blood,24 month whole blood_D
17.383,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590437,Heart,heart,4 month Heart_A
17.383,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590438,Heart,heart,4 month Heart_B
17.383,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590439,Heart,heart,4 month Heart_C
17.383,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590440,Heart,heart,4 month Heart_D
17.383,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590441,Heart,heart,4 month Heart_E
17.383,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590442,Heart,heart,4 month Heart_F
52.149,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590443,Heart,heart,12 month Heart_A
52.149,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590444,Heart,heart,12 month Heart_B
52.149,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590445,Heart,heart,12 month Heart_C
52.149,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590446,Heart,heart,12 month Heart_D
52.149,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590447,Heart,heart,12 month Heart_E
52.149,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590448,Heart,heart,12 month Heart_F
104.297,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590449,Heart,heart,24 month Heart_A
104.297,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590450,Heart,heart,24 month Heart_B
104.297,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590451,Heart,heart,24 month Heart_C
104.297,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590452,Heart,heart,24 month Heart_D
104.297,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590453,Heart,heart,24 month Heart_E
104.297,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590454,Heart,heart,24 month Heart_F
108.643,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,25 month,month,GSM6590455,Heart,heart,25 month Heart_G
112.989,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,26 month,month,GSM6590456,Heart,heart,26 month Heart_H
117.334,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,27 month,month,GSM6590457,Heart,heart,27 month Heart_I
121.68,cell type: Heart | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,28 month,month,GSM6590458,Heart,heart,28 month Heart_J
17.383,cell type: Kidney | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590459,Kidney,kidney,4 month Kidney_A
17.383,cell type: Kidney | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590460,Kidney,kidney,4 month Kidney_B
17.383,cell type: Kidney | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590461,Kidney,kidney,4 month Kidney_C
52.149,cell type: Kidney | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590462,Kidney,kidney,12 month Kidney_A
52.149,cell type: Kidney | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590463,Kidney,kidney,12 month Kidney_B
52.149,cell type: Kidney | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590464,Kidney,kidney,12 month Kidney_C
104.297,cell type: Kidney | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590465,Kidney,kidney,24 month Kidney_A
104.297,cell type: Kidney | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590466,Kidney,kidney,24 month Kidney_B
104.297,cell type: Kidney | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590467,Kidney,kidney,24 month Kidney_C
104.297,cell type: Kidney | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590468,Kidney,kidney,24 month Kidney_D
17.383,cell type: Liver | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590469,Liver,liver,4 month Liver_A
17.383,cell type: Liver | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590470,Liver,liver,4 month Liver_B
52.149,cell type: Liver | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590471,Liver,liver,12 month Liver_A
52.149,cell type: Liver | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590472,Liver,liver,12 month Liver_B
104.297,cell type: Liver | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590473,Liver,liver,24 month Liver_A
104.297,cell type: Liver | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590474,Liver,liver,24 month Liver_B
17.383,cell type: Lung | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590475,Lung,lung,4 month Lung_A
17.383,cell type: Lung | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590476,Lung,lung,4 month Lung_B
52.149,cell type: Lung | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590477,Lung,lung,12 month Lung_A
52.149,cell type: Lung | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590478,Lung,lung,12 month Lung_B
104.297,cell type: Lung | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590479,Lung,lung,24 month Lung_A
104.297,cell type: Lung | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590480,Lung,lung,24 month Lung_B
17.383,cell type: Skeletal muscle | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590481,Skeletal muscle,skeletal_muscle,4 month Skeletal muscle_A
17.383,cell type: Skeletal muscle | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590482,Skeletal muscle,skeletal_muscle,4 month Skeletal muscle_B
